"319","JNRAS08U85X","102361","I2608","05","IN","FX35","87215","A","KH3","J","B95C03G02G46L60P93","0000000","038440","04052005"
"319","JNRAS08U25X","102274","I2614","05","IN","FX35","87215","A","KY0","J","B95C03G02G46L60P93S01","0000000","040390","04052005"
"319","JNRAS08U85X","101856","I2642","05","IN","FX35","87215","A","KH3","J","C03G02L60","0000000","038240","04052005"
"319","JNRAS08U35X","101814","I2664","05","IN","FX35","87215","A","EY0","J","C03G02L60S01","0000000","040190","04052005"
"319","JNRAS08U35X","101733","I2675","05","IN","FX35","87215","A","BW9","G","C03G02L60","0000000","038240","04052005"
